id,local_id,nameWithOwner,url,createdAt,stars,releases,age
MDEwOlJlcG9zaXRvcnkyOTkzMjkyMDQ=,69bbad79-ddd8-4cb1-a1eb-df1f9e3e9630,sukritishah15/DS-Algo-Point,https://github.com/sukritishah15/DS-Algo-Point,2020-09-28T14:09:43Z,961,0,2.9726027397260277
MDEwOlJlcG9zaXRvcnkzMjAwOTAzOQ==,efd077be-f754-4600-8840-ceae2ab048ae,litesuits/android-lite-bluetoothLE,https://github.com/litesuits/android-lite-bluetoothLE,2015-03-11T09:28:19Z,960,0,8.528767123287672
MDEwOlJlcG9zaXRvcnkxMDQwNjEyNDE=,5727c532-f1c2-4dee-8831-e8b38d4e7d6b,apache/shardingsphere-example,https://github.com/apache/shardingsphere-example,2017-09-19T10:30:33Z,958,0,6.0
MDEwOlJlcG9zaXRvcnkxMjExNTg4NDk=,3abcdd5b-bef7-495e-8b3f-3b8f8449c6fe,akaita/easylauncher-gradle-plugin,https://github.com/akaita/easylauncher-gradle-plugin,2018-02-11T19:26:34Z,954,5,5.602739726027397
MDEwOlJlcG9zaXRvcnk5NTIwNTQ2Mg==,db31bd65-7cb3-47f8-9665-48c8e41bf475,JmStefanAndroid/EasyBehavior,https://github.com/JmStefanAndroid/EasyBehavior,2017-06-23T09:29:41Z,954,0,6.241095890410959
MDEwOlJlcG9zaXRvcnk2OTQyMjcyNw==,4875c131-e78c-4bb9-9010-2d4e27874a32,Hitomis/CircleMenu,https://github.com/Hitomis/CircleMenu,2016-09-28T03:39:45Z,953,4,6.975342465753425
MDEwOlJlcG9zaXRvcnk1OTkzMjM2OQ==,e16befa2-47a0-4a4f-b8aa-2552b613f859,nekocode/Badge,https://github.com/nekocode/Badge,2016-05-29T07:50:46Z,952,12,7.30958904109589
MDEwOlJlcG9zaXRvcnk4NTc1MzE2,16f4b752-adc2-4a57-aa96-525308c3bc6a,passsy/android-HoloCircularProgressBar,https://github.com/passsy/android-HoloCircularProgressBar,2013-03-05T08:30:20Z,951,0,10.545205479452054
MDEwOlJlcG9zaXRvcnk0MDYxNjE3MQ==,eb65d7e5-9e3a-49ab-be75-1995a964f3cf,kagkarlsson/db-scheduler,https://github.com/kagkarlsson/db-scheduler,2015-08-12T18:01:34Z,951,51,8.106849315068493
MDEwOlJlcG9zaXRvcnk1ODQ3OTc5Nw==,5f2bf611-44a2-40b9-abe9-f940a4c1117d,mCodex/react-native-sensitive-info,https://github.com/mCodex/react-native-sensitive-info,2016-05-10T17:13:13Z,948,20,7.361643835616438
MDEwOlJlcG9zaXRvcnkxNzk3MjAyMg==,08bdb242-022d-4ebc-89d6-28ce2b4dc4f2,ufo22940268/android-justifiedtextview,https://github.com/ufo22940268/android-justifiedtextview,2014-03-21T07:42:30Z,947,0,9.501369863013698
MDEwOlJlcG9zaXRvcnk3MTIyMjk=,f189a108-5d11-4608-abc3-a7a98fc93004,cloudera/flume,https://github.com/cloudera/flume,2010-06-09T19:26:36Z,944,0,13.284931506849317
MDEwOlJlcG9zaXRvcnkxMDE1NDYxNTE=,818f11ca-8c03-4891-8616-d0570c1d0b14,withstars/Books-Management-System,https://github.com/withstars/Books-Management-System,2017-08-27T10:51:18Z,938,0,6.063013698630137
MDEwOlJlcG9zaXRvcnk0MzAxMTU0NA==,da7ba2c5-bc66-4987-8680-7bfbd33c2d17,dji-sdk/Mobile-SDK-Android,https://github.com/dji-sdk/Mobile-SDK-Android,2015-09-23T16:00:32Z,937,8,7.991780821917808
MDEwOlJlcG9zaXRvcnkxOTY0MjA3MDk=,a5240e93-653a-47cc-be5e-58c19e3360df,ZainZhao/HIS,https://github.com/ZainZhao/HIS,2019-07-11T15:28:30Z,935,0,4.191780821917808
MDEwOlJlcG9zaXRvcnkxMTM1NTUwNjM=,6aef3267-b8f6-49b0-9f77-582dd37d6cb3,Meituan-Dianping/Shield,https://github.com/Meituan-Dianping/Shield,2017-12-08T09:10:42Z,935,0,5.780821917808219
MDEwOlJlcG9zaXRvcnkxMDE2NzI4,627aeaac-dce1-4f5e-8857-42d7059e18e4,jhalterman/expiringmap,https://github.com/jhalterman/expiringmap,2010-10-23T00:33:04Z,933,0,12.912328767123288
MDEwOlJlcG9zaXRvcnkxODM3ODA0MA==,5f1a7f29-7f09-4169-83a1-07745c7035cd,mimno/Mallet,https://github.com/mimno/Mallet,2014-04-02T19:10:38Z,933,5,9.468493150684932
MDEwOlJlcG9zaXRvcnkzMDMzNjAzNw==,bf8c2bae-afed-411e-94cc-99ef91be8b77,openproject/LessCode,https://github.com/openproject/LessCode,2015-02-05T03:37:55Z,933,1,8.621917808219179
MDEwOlJlcG9zaXRvcnkzNDk2NjE4Ng==,d420bd2b-bc5d-4369-a9c2-8975503be505,minio/minio-java,https://github.com/minio/minio-java,2015-05-02T23:01:03Z,931,86,8.383561643835616
MDEwOlJlcG9zaXRvcnk3NjUzODM5MA==,744a1c55-e959-4742-ae2f-b16ccf9d9e47,Ajian-studio/GADownloading,https://github.com/Ajian-studio/GADownloading,2016-12-15T08:12:27Z,928,2,6.761643835616439
MDEwOlJlcG9zaXRvcnk5MTA2MDQ1OQ==,83b25669-264c-492d-a80b-b19e962268d4,hamvocke/spring-testing,https://github.com/hamvocke/spring-testing,2017-05-12T06:49:12Z,928,0,6.356164383561644
MDEwOlJlcG9zaXRvcnkyMjE1MjI2NTk=,479315af-e7db-488a-8295-dc6b730e7436,veracode-research/rogue-jndi,https://github.com/veracode-research/rogue-jndi,2019-11-13T18:11:16Z,928,0,3.8493150684931514
MDEwOlJlcG9zaXRvcnkyMzc5Njc0NDM=,7ecdcfed-9ead-4cc4-aa9b-39d9f84e6981,xmolecules/jmolecules,https://github.com/xmolecules/jmolecules,2020-02-03T13:08:24Z,927,11,3.624657534246576
MDEwOlJlcG9zaXRvcnkzMTY2MjY3NjY=,0a406931-b783-45f8-a101-0c82f01d887d,TwitchRecover/TwitchRecover,https://github.com/TwitchRecover/TwitchRecover,2020-11-28T00:28:07Z,927,5,2.8054794520547945
MDEwOlJlcG9zaXRvcnk3Nzg1NDUyMg==,25a1c6ef-8a89-4566-8480-6a997cdd0408,adonixis/android-animated-menu-items,https://github.com/adonixis/android-animated-menu-items,2017-01-02T18:47:41Z,924,1,6.712328767123288
MDEwOlJlcG9zaXRvcnkzNDczMjIyMA==,e922f0e3-14d8-4f96-8993-932ff406c9db,MaLeLabTs/RegexGenerator,https://github.com/MaLeLabTs/RegexGenerator,2015-04-28T13:30:49Z,923,1,8.397260273972602
R_kgDOIlN4sQ,5e80f81f-e489-4925-ab94-27eb4955daba,obiscr/ChatGPT,https://github.com/obiscr/ChatGPT,2022-12-08T14:42:12Z,922,0,0.7780821917808219
MDEwOlJlcG9zaXRvcnk3NDE5Nzk3Mg==,8749dbef-e48d-4c44-be13-1a542b41dbe4,Carson-Ho/Search_Layout,https://github.com/Carson-Ho/Search_Layout,2016-11-19T09:00:00Z,922,0,6.832876712328767
MDEwOlJlcG9zaXRvcnkyMzEzNTUzNw==,60ecf56b-2f38-4eb8-a21b-2349998a2478,don/cordova-plugin-ble-central,https://github.com/don/cordova-plugin-ble-central,2014-08-20T04:14:14Z,922,2,9.084931506849315
MDEwOlJlcG9zaXRvcnkxODIwMzc4NTY=,4b29e840-ec48-4a8f-af81-fda4ab45a583,KunMinX/RxJava3-Operators-Magician,https://github.com/KunMinX/RxJava3-Operators-Magician,2019-04-18T07:25:44Z,919,0,4.421917808219178
MDEwOlJlcG9zaXRvcnkxMDA4OTc0ODg=,dea676b2-611b-4728-bfd5-97ecd31f90d7,jpetitto/validator,https://github.com/jpetitto/validator,2017-08-21T00:40:30Z,163,3,6.079452054794521
MDEwOlJlcG9zaXRvcnkxNzQ3NzExMQ==,f0581ebd-d177-4044-b980-0b54d55372ad,HPI-Information-Systems/Metanome,https://github.com/HPI-Information-Systems/Metanome,2014-03-06T12:34:50Z,163,0,9.542465753424658
MDEwOlJlcG9zaXRvcnkxMTM2ODE1OTU=,bfb718d6-c25a-478f-b406-1100f08fe04f,WAng91An/Wmall,https://github.com/WAng91An/Wmall,2017-12-09T15:55:23Z,163,1,5.778082191780822
MDEwOlJlcG9zaXRvcnkyOTE2ODEz,287d11f5-71eb-4a5c-974d-19c4d43b17e7,elastic/elasticsearch-river-couchdb,https://github.com/elastic/elasticsearch-river-couchdb,2011-12-05T13:57:37Z,163,0,11.794520547945206
MDEwOlJlcG9zaXRvcnkzMDQ0MDYw,b5ebf839-d250-4cb2-9212-2388b05ba577,JakeWharton/HanselAndGretel,https://github.com/JakeWharton/HanselAndGretel,2011-12-24T07:45:02Z,163,0,11.742465753424655
MDEwOlJlcG9zaXRvcnkxNTAyMTc1MjY=,e53277d9-f258-4481-9be1-92a5187f09dd,XianyuTech/hybrid_stack_manager,https://github.com/XianyuTech/hybrid_stack_manager,2018-09-25T06:26:12Z,163,0,4.983561643835617
MDEwOlJlcG9zaXRvcnkyMzQyMjk5OA==,52c85e84-a77f-468d-adea-63c42dc38947,dkmeteor/RecyclerViewAnimator,https://github.com/dkmeteor/RecyclerViewAnimator,2014-08-28T09:45:20Z,163,0,9.063013698630137
MDEwOlJlcG9zaXRvcnk1ODI1MDc=,f8c09d3f-e64f-468c-87fc-a87380aea626,happyalu/Flite-TTS-Engine-for-Android,https://github.com/happyalu/Flite-TTS-Engine-for-Android,2010-03-27T19:32:11Z,162,0,13.487671232876712
MDEwOlJlcG9zaXRvcnkzNzY1NzQxMA==,7fc22885-68d5-4bbd-9d17-b3b9ba9fd80a,yqritc/Android-ScalableImageView,https://github.com/yqritc/Android-ScalableImageView,2015-06-18T12:10:51Z,162,1,8.257534246575343
MDEwOlJlcG9zaXRvcnk1OTc3OTc3MA==,774cd45e-dee5-4a5b-b4d0-661f19f01888,toddway/ListOfThings,https://github.com/toddway/ListOfThings,2016-05-26T20:03:22Z,162,0,7.317808219178082
MDEwOlJlcG9zaXRvcnk5NTE5NTI0OA==,b2627007-7360-4237-b0f0-df5634e3afcc,LaravelChen/TouTiao,https://github.com/LaravelChen/TouTiao,2017-06-23T07:31:31Z,162,0,6.241095890410959
MDEwOlJlcG9zaXRvcnk0NDYwMTk2MQ==,879b9298-262a-4cc6-bc86-4ae9918c67ca,zzz40500/AnimatorCompat,https://github.com/zzz40500/AnimatorCompat,2015-10-20T11:33:34Z,162,2,7.917808219178082
MDEwOlJlcG9zaXRvcnkxNDY3MjA5NA==,5820688e-dcdd-44cf-9886-3508935e5ae7,xseignard/cordovarduino,https://github.com/xseignard/cordovarduino,2013-11-25T00:07:38Z,162,0,9.81917808219178
MDEwOlJlcG9zaXRvcnk2NTI2NjgwMA==,9303b834-97b1-47da-96b3-ba88a562f54a,wosyingjun/Leek,https://github.com/wosyingjun/Leek,2016-08-09T05:51:59Z,162,0,7.112328767123287
MDEwOlJlcG9zaXRvcnk1NDAyMjI3Nw==,5aa2d93c-4f29-420a-a145-6a7a2f874dc3,AzimoLabs/MaskFormatter,https://github.com/AzimoLabs/MaskFormatter,2016-03-16T10:24:36Z,161,0,7.512328767123288
MDEwOlJlcG9zaXRvcnkxMTk1MTQ5MA==,22b45ba9-c71c-4b06-8e74-51e2a8ae50c2,Michenux/YourAppIdea,https://github.com/Michenux/YourAppIdea,2013-08-07T14:11:19Z,161,0,10.12054794520548
MDEwOlJlcG9zaXRvcnkxMDE5MzEyMw==,9d60f849-ab05-4ee9-994b-810e64c20c78,adamrocker/volley,https://github.com/adamrocker/volley,2013-05-21T10:24:27Z,161,0,10.334246575342464
MDEwOlJlcG9zaXRvcnkzNTU1Mjcz,09e41005-a08d-45ca-be50-0b104536bc66,dmarcotte/idea-handlebars,https://github.com/dmarcotte/idea-handlebars,2012-02-26T22:13:47Z,161,0,11.567123287671231
MDEwOlJlcG9zaXRvcnk3NDAzOTQ3Nw==,b59e6d83-ad1c-4b46-ad06-2f0da651cc30,pinguo-zhouwei/RetrofitRxJavaDemo,https://github.com/pinguo-zhouwei/RetrofitRxJavaDemo,2016-11-17T15:20:08Z,161,0,6.838356164383562
MDEwOlJlcG9zaXRvcnkzODQ2MTUxMw==,7df0afaf-c038-4fd3-add6-1e17eeb16d11,Thinkmill/reacteu-app,https://github.com/Thinkmill/reacteu-app,2015-07-02T23:22:15Z,160,0,8.216438356164383
MDEwOlJlcG9zaXRvcnkzNDg4MDIwMw==,91c26023-6edd-47b1-b6ec-65fe20558878,ScottCooper92/EdenYouTube,https://github.com/ScottCooper92/EdenYouTube,2015-04-30T22:37:26Z,160,0,8.389041095890411
MDEwOlJlcG9zaXRvcnkyMjM0MTM3NQ==,bd571ff2-498b-4892-97c0-f7cca74a3ce9,aramrami/OWASP-CSRFGuard,https://github.com/aramrami/OWASP-CSRFGuard,2014-07-28T12:15:57Z,160,1,9.147945205479452
MDEwOlJlcG9zaXRvcnk2OTE1NTc2MA==,0d81afb1-b99a-440d-873e-57663cfc5d5f,caikaidev/BottomMenuTutorial,https://github.com/caikaidev/BottomMenuTutorial,2016-09-25T09:44:00Z,160,7,6.983561643835617
MDEwOlJlcG9zaXRvcnkxNTM4MjU1,86718c43-46d8-45a3-9d81-0ff5b01505ee,riptano/brisk,https://github.com/riptano/brisk,2011-03-28T19:33:16Z,159,0,12.484931506849316
MDEwOlJlcG9zaXRvcnkzMTU1ODMyMA==,10acc063-ebcb-41be-8494-b52eb40e9023,pbakondy/cordova-plugin-sim,https://github.com/pbakondy/cordova-plugin-sim,2015-03-02T19:24:00Z,159,4,8.553424657534247
MDEwOlJlcG9zaXRvcnk3NjQ2MjQxMA==,dfbb9e15-54d6-45c7-ba60-4c2940256d82,tushartushar/DesigniteJava,https://github.com/tushartushar/DesigniteJava,2016-12-14T13:34:05Z,159,0,6.764383561643836
MDEwOlJlcG9zaXRvcnk0ODUzMTkxNA==,3d1cc8c4-ed3a-44ea-96f4-51a292da20eb,wobiancao/KeyBoardDemo,https://github.com/wobiancao/KeyBoardDemo,2015-12-24T07:48:49Z,159,0,7.739726027397261
MDEwOlJlcG9zaXRvcnkxNjMxNzkzMzk=,6a7719b3-ed1d-4aba-9381-511988b23e58,guobao90/XMDebug,https://github.com/guobao90/XMDebug,2018-12-26T12:46:37Z,159,0,4.7315068493150685
MDEwOlJlcG9zaXRvcnkxNjM5MzcwNA==,4c279386-0c48-4e44-9c85-778838f3bedf,Takhion/android-extendedactionbar,https://github.com/Takhion/android-extendedactionbar,2014-01-30T22:57:22Z,159,0,9.635616438356164
MDEwOlJlcG9zaXRvcnkyNTQwOTc0MQ==,032a1285-1677-44d7-88c4-efc581dbef08,pkleczko/CustomGauge,https://github.com/pkleczko/CustomGauge,2014-10-18T20:48:32Z,159,0,8.923287671232877
MDEwOlJlcG9zaXRvcnkxMTM5Mjg3MQ==,ab470d75-dc48-41d3-bd44-a4fc286119af,lintool/warcbase,https://github.com/lintool/warcbase,2013-07-13T19:13:19Z,159,0,10.189041095890412
MDEwOlJlcG9zaXRvcnk0NTM4ODY4OA==,22e60814-5e97-4f6d-97f1-88175bf47534,izumin5210/Droidux,https://github.com/izumin5210/Droidux,2015-11-02T10:48:37Z,159,3,7.882191780821918
MDEwOlJlcG9zaXRvcnk1NzE1ODI4Nw==,e7cd0724-18bd-4073-a3ad-477d1dd4bf33,ground-context/ground,https://github.com/ground-context/ground,2016-04-26T20:04:23Z,159,3,7.4
MDEwOlJlcG9zaXRvcnkxNjQxNzQ1MzU=,d4eeb229-3951-4037-8c4c-cc95e5191385,zanwen/my-offer-to-java,https://github.com/zanwen/my-offer-to-java,2019-01-05T02:29:27Z,159,0,4.704109589041096
MDEwOlJlcG9zaXRvcnkxMjMyMzE5MzI=,85483235-c4a0-45c6-bee9-4311d524b7db,yoshioterada/k8s-Azure-Container-Service-AKS--on-Azure,https://github.com/yoshioterada/k8s-Azure-Container-Service-AKS--on-Azure,2018-02-28T05:05:01Z,158,0,5.556164383561644
MDEwOlJlcG9zaXRvcnk1MzUxMDgxOQ==,49b9bc99-1218-470f-a374-5400fdb56e34,patloew/RxWear,https://github.com/patloew/RxWear,2016-03-09T15:55:27Z,158,5,7.531506849315068
MDEwOlJlcG9zaXRvcnk5ODg1Mzc4Ng==,d9f76e1e-7018-4d35-a315-e3bd174a5f3b,hryou0922/spring_cloud,https://github.com/hryou0922/spring_cloud,2017-07-31T06:05:07Z,158,0,6.136986301369863
MDEwOlJlcG9zaXRvcnkxMDcwODIwMjc=,57fba2bc-c6c7-4053-a7f1-855a84bb4501,zhangtuodd/CustomRefreshView,https://github.com/zhangtuodd/CustomRefreshView,2017-10-16T05:30:36Z,158,0,5.926027397260274
MDEwOlJlcG9zaXRvcnk0MTY1NTIwOA==,ad83142c-5df5-4275-8a55-57c41b1360f2,wacai/spring-boot-starter-dubbo,https://github.com/wacai/spring-boot-starter-dubbo,2015-08-31T04:08:56Z,158,0,8.054794520547945
MDEwOlJlcG9zaXRvcnkxMDczMjYyMA==,3fecfb35-b444-4c7b-869d-89665adfe470,matuobasyouca/spider,https://github.com/matuobasyouca/spider,2013-06-17T07:58:26Z,158,0,10.26027397260274
MDEwOlJlcG9zaXRvcnk3NzY2NDQ4,f4df3c20-2629-4fa8-bc1e-79b5712ef94d,dianping/dianping-open-sdk,https://github.com/dianping/dianping-open-sdk,2013-01-23T02:47:19Z,158,0,10.657534246575343
MDEwOlJlcG9zaXRvcnkzOTkzNDQ1,68a2d231-10bc-4e6e-bc65-6f22f82829ab,AdilSoomro/Raised-Center-Tab-in-Android,https://github.com/AdilSoomro/Raised-Center-Tab-in-Android,2012-04-11T12:52:32Z,158,0,11.443835616438356
MDEwOlJlcG9zaXRvcnk0NzkyMTE4NQ==,659f9c43-1cca-440c-adaa-b90780d31956,prcaen/external-resources,https://github.com/prcaen/external-resources,2015-12-13T13:54:00Z,157,0,7.76986301369863
MDEwOlJlcG9zaXRvcnkxMjAyMjcyMw==,bc0f79af-0e70-4a3a-a2cb-fad0b9175a04,VCNC/haeinsa,https://github.com/VCNC/haeinsa,2013-08-10T15:43:29Z,157,5,10.112328767123287
MDEwOlJlcG9zaXRvcnkxNzY5MTYyMQ==,8af20ac3-f51a-488c-a6bc-1364d8d3b15c,caspar-chen/caswechat,https://github.com/caspar-chen/caswechat,2014-03-13T02:21:01Z,157,0,9.523287671232875
MDEwOlJlcG9zaXRvcnk2ODcxNzY1Nw==,e09809b8-db90-4b0f-9186-b39a4cb41bf6,TalkingData/Myna,https://github.com/TalkingData/Myna,2016-09-20T14:01:56Z,157,0,6.997260273972603
MDEwOlJlcG9zaXRvcnk4Mzc5NjMy,5ddc8e76-f952-4c57-b2af-29eb12d2c379,Larphoid/android-Overscroll-ListView,https://github.com/Larphoid/android-Overscroll-ListView,2013-02-23T18:22:49Z,157,0,10.572602739726028
MDEwOlJlcG9zaXRvcnkxMDE4MjE2NTc=,fabf694f-b5df-4bd3-a81f-35a4bf8b8443,nanchen2251/CheerBanner,https://github.com/nanchen2251/CheerBanner,2017-08-30T01:02:20Z,157,0,6.054794520547945
MDEwOlJlcG9zaXRvcnk5NTI5OTI5,966a4a35-f2b1-45fa-ab98-b1b17a1e6d51,pmlopes/yoke,https://github.com/pmlopes/yoke,2013-04-18T19:25:53Z,157,0,10.424657534246576
MDEwOlJlcG9zaXRvcnkyMjcyNTM1Nw==,e55475bd-db16-447d-ae27-a23717363735,ysc/HtmlExtractor,https://github.com/ysc/HtmlExtractor,2014-08-07T14:59:58Z,157,0,9.12054794520548
MDEwOlJlcG9zaXRvcnkyNjM5NjA3Mw==,1b18b3e5-157a-4e8e-b629-71614207b5f8,296777513/pedometer,https://github.com/296777513/pedometer,2014-11-09T13:16:40Z,161,0,8.863013698630137
MDEwOlJlcG9zaXRvcnk1MDc2NDA5NQ==,6a5af04d-42aa-4305-91f3-72ec314607a5,android-cjj/Android-RecyclerViewWithFooter,https://github.com/android-cjj/Android-RecyclerViewWithFooter,2016-01-31T07:46:35Z,161,0,7.635616438356164
MDEwOlJlcG9zaXRvcnk3OTc2NDU5MA==,357accbb-3e31-46fb-86bf-18c24afbdec0,genius158/BSRGift,https://github.com/genius158/BSRGift,2017-01-23T03:00:16Z,160,0,6.654794520547945
MDEwOlJlcG9zaXRvcnk0NjIzOTc2MA==,481cae52-c8b7-439f-9c5a-c4e03ec63790,jmnarloch/ribbon-discovery-filter-spring-cloud-starter,https://github.com/jmnarloch/ribbon-discovery-filter-spring-cloud-starter,2015-11-15T22:56:11Z,160,0,7.843835616438356
MDEwOlJlcG9zaXRvcnk5NTA5Mzcw,41056e82-640b-4b48-9f45-ba9c501e86ca,MorbZ/OsmPoisPbf,https://github.com/MorbZ/OsmPoisPbf,2013-04-17T23:03:02Z,160,8,10.424657534246576
MDEwOlJlcG9zaXRvcnkxNDE4NTk4NjI=,02ff6cd6-4f4e-43ef-9295-e6ec89727089,taixiang/tabScroll,https://github.com/taixiang/tabScroll,2018-07-22T02:28:49Z,159,0,5.161643835616438
MDEwOlJlcG9zaXRvcnk4NDUxNjk5Ng==,5166ec2b-cb95-4418-bd7a-fe630400d2bb,BolexLiu/ReciteWords,https://github.com/BolexLiu/ReciteWords,2017-03-10T03:51:39Z,159,4,6.528767123287671
MDEwOlJlcG9zaXRvcnk1ODMwNDEyNQ==,823c3a6e-af4c-45e1-8b67-2468a6423efb,JessYanCoding/MobileSafe,https://github.com/JessYanCoding/MobileSafe,2016-05-08T08:55:45Z,159,0,7.367123287671233
MDEwOlJlcG9zaXRvcnk4NzY0NDk0Nw==,12a0b878-2f7b-49ee-bcce-b1d0f044b0bb,itmuch/spring-cloud-dubbo-together,https://github.com/itmuch/spring-cloud-dubbo-together,2017-04-08T15:45:38Z,159,0,6.449315068493151
MDEwOlJlcG9zaXRvcnkxMDMyNTk2MzI=,b0afceea-ea32-407d-8f70-bea947d25474,callicoder/spring-webflux-reactive-rest-api-demo,https://github.com/callicoder/spring-webflux-reactive-rest-api-demo,2017-09-12T11:01:46Z,158,0,6.019178082191781
MDEwOlJlcG9zaXRvcnkxMjY2Njg1,97a54508-3ac6-4a25-9494-41ce4aeca91a,BasLeijdekkers/MetricsReloaded,https://github.com/BasLeijdekkers/MetricsReloaded,2011-01-18T10:27:08Z,158,17,12.673972602739726
MDEwOlJlcG9zaXRvcnkxMDcyMTM4NTQ=,3dd565f1-70de-4a8c-9709-0169438b6154,binqiangsun/IconCountView,https://github.com/binqiangsun/IconCountView,2017-10-17T03:35:59Z,158,0,5.923287671232877
MDEwOlJlcG9zaXRvcnkxNDk4MTY3MQ==,2dc4cdc0-88bc-499a-9896-bbe1a88b9233,roboleary/GreedyMesh,https://github.com/roboleary/GreedyMesh,2013-12-06T11:50:48Z,157,0,9.789041095890411
MDEwOlJlcG9zaXRvcnkxMTM4OTU5Ng==,8be9b1a4-34b7-4919-8b03-c2cbad2def28,Protocoder/Protocoder,https://github.com/Protocoder/Protocoder,2013-07-13T15:00:11Z,157,0,10.189041095890412
MDEwOlJlcG9zaXRvcnk0NTUzNDI4MQ==,bb498f19-81a3-4d80-8f4f-a7d43eb2d9b3,PhilippKrone/react-native-fileupload,https://github.com/PhilippKrone/react-native-fileupload,2015-11-04T11:20:42Z,157,0,7.876712328767123
MDEwOlJlcG9zaXRvcnkxNTM5NDAyOQ==,abc5ade0-d12c-4b5a-b9f0-138ceafae2a6,madisp/pretty,https://github.com/madisp/pretty,2013-12-23T11:31:31Z,157,0,9.742465753424655
MDEwOlJlcG9zaXRvcnk3MzIzNTg3OQ==,d4609c86-9648-429e-9166-0cc238a32817,mockito/shipkit,https://github.com/mockito/shipkit,2016-11-08T23:22:05Z,157,17,6.86027397260274
MDEwOlJlcG9zaXRvcnkxMjc0MzAwMTI=,66c20f99-18c7-4355-a188-3e264c2ddf6c,easilycoder/EasyBridge,https://github.com/easilycoder/EasyBridge,2018-03-30T13:13:55Z,156,6,5.473972602739726
MDEwOlJlcG9zaXRvcnkxNTg3MTA2NQ==,469a99b9-f764-49ae-abd9-161fb554778e,mariotaku/RefreshNow,https://github.com/mariotaku/RefreshNow,2014-01-13T14:51:21Z,156,0,9.684931506849315
MDEwOlJlcG9zaXRvcnkxOTI2MDE4Mw==,b3a6ce44-3199-4d8e-bbb3-c056da617bd8,tomsteele/burpbuddy,https://github.com/tomsteele/burpbuddy,2014-04-29T01:47:50Z,156,8,9.394520547945206
MDEwOlJlcG9zaXRvcnkzODIyNTYzNA==,515b5adf-57c4-4015-9fb6-b472fe441f37,spotify/async-google-pubsub-client,https://github.com/spotify/async-google-pubsub-client,2015-06-29T03:24:39Z,156,0,8.227397260273973
MDEwOlJlcG9zaXRvcnkxNjkxMjE4MQ==,5db17668-1e6f-4dbf-a816-57d7ee4dcf61,warmbreeze/sharded-jedis-sentinel-pool,https://github.com/warmbreeze/sharded-jedis-sentinel-pool,2014-02-17T12:31:15Z,156,0,9.58904109589041
MDEwOlJlcG9zaXRvcnkxMDg5NjgzMDg=,8b5cb5e5-366e-4899-8b26-7ecb1e83ef4c,Humsen/web,https://github.com/Humsen/web,2017-10-31T08:43:51Z,553,16,5.884931506849315
MDEwOlJlcG9zaXRvcnkxMjM1NjcwMQ==,e9bd6311-99b3-41c9-a251-6d6bcbd5e546,melin/super-diamond,https://github.com/melin/super-diamond,2013-08-25T09:11:34Z,552,0,10.07123287671233
MDEwOlJlcG9zaXRvcnkxNzI2NjYyMg==,78d37db7-9a7f-4ba5-ae7d-83f9cd042271,optimaize/language-detector,https://github.com/optimaize/language-detector,2014-02-27T22:05:31Z,552,2,9.561643835616438
MDEwOlJlcG9zaXRvcnk2MjUzNzg1OQ==,32373aa8-f362-4888-810f-32349a654e9c,Tamicer/SkyMonitoring,https://github.com/Tamicer/SkyMonitoring,2016-07-04T06:42:25Z,551,0,7.210958904109589
MDEwOlJlcG9zaXRvcnk2MTUwNzAw,46bf5113-81b8-4e76-8365-b26a57d806eb,VUE/VUE,https://github.com/VUE/VUE,2012-10-10T01:50:41Z,551,2,10.945205479452056
MDEwOlJlcG9zaXRvcnkxMzExNDU3NDY=,130a0475-72c2-418b-8a5b-54b009456e3a,Liberuman/ShadowDrawable,https://github.com/Liberuman/ShadowDrawable,2018-04-26T11:28:58Z,550,1,5.4
MDEwOlJlcG9zaXRvcnkyMzgxNjAyNA==,6dff5ca4-7862-42d9-b23c-a54211f73966,ColdSauce/CosmosBrowserAndroid,https://github.com/ColdSauce/CosmosBrowserAndroid,2014-09-09T02:09:29Z,548,0,9.03013698630137
MDEwOlJlcG9zaXRvcnkyODc4NjQx,cdfc73e8-3b96-49a8-8ea1-86d73c6dd753,stefanbirkner/system-rules,https://github.com/stefanbirkner/system-rules,2011-11-29T22:07:23Z,545,0,11.810958904109588
MDEwOlJlcG9zaXRvcnkyNzA2MTQ0MQ==,bec4b660-0b3d-454a-ad22-ffed6368a428,wuba/Oceanus,https://github.com/wuba/Oceanus,2014-11-24T05:00:47Z,544,0,8.821917808219178
MDEwOlJlcG9zaXRvcnk4ODQ5MzU0Nw==,a539940c-fabd-4fe1-abd5-951c00ea84a2,CoderGuoy/Coder,https://github.com/CoderGuoy/Coder,2017-04-17T09:33:57Z,543,0,6.424657534246576
MDEwOlJlcG9zaXRvcnkxMDY5NTA4MDA=,51b6523f-8829-4627-82f9-ff4c411d59ea,totond/BooheeRuler,https://github.com/totond/BooheeRuler,2017-10-14T18:05:36Z,542,0,5.931506849315069
MDEwOlJlcG9zaXRvcnk0MzI3NDE1OQ==,e5fa4800-df54-42c0-bef1-4af5c82686fc,BotLibre/BotLibre,https://github.com/BotLibre/BotLibre,2015-09-28T01:48:22Z,541,0,7.978082191780822
MDEwOlJlcG9zaXRvcnk0NzUyMDEzOQ==,447b70eb-179b-4a9c-bac7-2ae0abd81dcc,SmartDengg/RxBlur,https://github.com/SmartDengg/RxBlur,2015-12-07T00:34:28Z,540,0,7.786301369863014
